id,type,owner,reporter,milestone,status,resolution,summary,description,PosixTime,ModifiedTime,priority
1519,defect,edgar,jsquyres,Open MPI 1.8.4,assigned,,Enable global ID lookup in debugger msgq when using sparse groups,"Currently, ompi_msgq_dll.c skips the global lookup when sparse groups are used and set the global ID mapping to -1.  We should fix this to properly do the global ID lookup even when any of the sparse group formats are used.",1222187389,1332947418,major
1524,enhancement,,jsquyres,Future,new,,Aggregate stack trace messages,"It would be nice to be able to aggregate stack trace messages so that if an MPI job crashes, you don't see the same/similar stack trace from each of your N MPI processes.

This is a little difficult to do with our current aggregation methodology because we have to call malloc() in the MPI process.  Since stack traces are generally displayed when Bad Things happen (such as memory problems), calling malloc() may actually cause another failure / prevent the stack trace from being displayed at all. So we would probably need a different aggregation methodology.  

Just filing this ticket for future reference...",1222193014,1222193014,major
1541,enhancement,,jsquyres,Open MPI 1.9,new,,Enhance error messages in MPI_ABORT sequence,"A user noted that it would be useful to show the message tag when we abort in some cases:

    http://www.open-mpi.org/community/lists/users/2008/09/6747.php

This will be a little tricky given that we have centralized error reporting for the abort sequence (i.e., the abort can be called for many reasons), but it might be possible with a (void*) argument and checking the type of the error, or somesuch.

Given that these errors can be quite difficult to track down exactly where they occur in the user's app, we should try to increase the amount of information shown as much as possible (perhaps throwing in a stack trace?).  Something to think about.",1222784711,1398197948,major
1544,defect,bbenton,jsquyres,Future,new,,IBM gen 1 eHCA does not work with RDMA CM openib CPC,"At least two kinds of errors occur:

 * Get an IBV_EVENT_QP_FATAL error during process shutdown
 * Get some retry exceeded errors

It's not known as to whether these are eHCA errors or errors in our RDMA CM implementation.  However, our RDMA CM seems to be working most other places.  This ticket is a placeholder to re-address the issue after v1.3 is released.",1222905948,1329849641,minor
1546,documentation,,jsquyres,,new,,Document openib CPC possibilities," * oob (same as it always was)
 * xoob (for ConnectX XRC)
 * rdmacm (for iwarp; is known to fail on eHCA gen 1 -- see https://svn.open-mpi.org/trac/ompi/ticket/1544)",1222906594,1222906594,major
1603,defect,bosilca,jsquyres,Future,assigned,,Reductions on REAL*16's are not working,"Per a thread on the user's list:

    http://www.open-mpi.org/community/lists/users/2008/10/7081.php

Something odd is going on with REAL*16 reductions.  George and I have discovered:

 * The MPI_REAL16 datatype is mapping itself onto the MPI_LONG_DOUBLE datatype (which is fine)
 * So its actually invoking ompi_mpi_op_sum_long_double() to do the reduction (instead of ompi_mpi_op_sum_fortran_real16()), but this should be ok because the ompi_fortran_real16_t is just a typedef for long double.  So these functions are identical (but it does mean that we have a few useless op routines).
 * What it ''looks'' like is that the DDT engine is copying over the last element as the first step of the reduction, but then the ""+="" operator is not actually adding in the other values together.
 * Ditto for other operators (e.g., MAX).  It's like the operators are not having any effect.

Very puzzling.",1225225016,1308445937,major
1656,defect,,rolfv,,new,,Some Intel tests fail in heterogeneous configuration,"I ran some of the intel tests against OMPI v1.3, r19845 on a heterogeneous cluster.  One node consisted of SPARC and the other node consisted of AMD with both nodes running Solaris.  Both installations of OMPI were configured with --enable-heterogeneous.

I restricted the datatypes being tested to MPI_INT.  I ran the all_tests_no_perf_c list of tests which consists of 239 tests.  Of that group, 232 PASS and 7 FAIL.  This is what an mpirun looked like.
```
mpirun -np 8 -mca btl self,sm,tcp -host burl-ct-v440-0,burl-ct-v40z-0 `pwd`/src/MPI_Abort_c
```

Here is a list of tests that fail.
```
MPI_Allgatherv_c
MPI_Irecv_pack_c
MPI_Recv_init_pack_c
MPI_Recv_pack_c
MPI_Sendrecv_replace_ring_c
MPI_collective_message_c
MPI_collective_overlap_c
```

I have attached the failure from the MPI_Allgatherv_c and the MPI_Recv_pack_c to give an idea of the failure.  

I also did the same set of tests with MPI_FLOAT and the results were the same with the 7 tests failing.  I have not expanded the list beyond that yet.

",1226334478,1239284562,major
1665,documentation,jdmason,jdmason,,assigned,,OpenIB wireup fails when there is an IP alias,"Whilst testing for ticket 1505, I attempted the same setup replacing the tcp btl with openib.  To which I get the following:

```
$ mpirun --host r1-rdma,r1-iw,r2-rdma,r2-iw --mca btl openib,sm,self /opt/ompi/openmpi-cpc2-install/tests/IMB-3.0/IMB-MPI1 pingpong
#---------------------------------------------------
#    Intel (R) MPI Benchmark Suite V3.0, MPI-1 part  
#---------------------------------------------------
# Date                  : Tue Nov 11 10:17:14 2008
# Machine               : x86_64
# System                : Linux
# Release               : 2.6.20.6
# Version               : #1 SMP Fri Apr 6 14:03:16 PDT 2007
# MPI Version           : 2.0
# MPI Thread Environment: MPI_THREAD_SINGLE

#
# Minimum message length in bytes:   0
# Maximum message length in bytes:   4194304
#
# MPI_Datatype                   :   MPI_BYTE 
# MPI_Datatype for reductions    :   MPI_FLOAT
# MPI_Op                         :   MPI_SUM  
#
#

# List of Benchmarks to run:

# PingPong
[r2-iw][[29416,1],2][connect/btl_openib_connect_rdmacm.c:1385:finish_connect] rdma_connect Failed with -1
[r2-iw][[29416,1],3][connect/btl_openib_connect_rdmacm.c:1385:finish_connect] rdma_connect Failed with -1
--------------------------------------------------------------------------
mpirun has exited due to process rank 3 with PID 7835 on
node r2-iw exiting without calling ""finalize"". This may
have caused other processes in the application to be
terminated by signals sent by mpirun (as reported here).
--------------------------------------------------------------------------
```",1226428285,1228315450,major
1684,documentation,,jsquyres,,new,,Document file descriptors limit,"From Pasha: 

I think that this issue should be in FAQ:

  http://www.open-mpi.org/community/lists/users/2006/11/2216.php

(on linux i use ""ulimit -n 64000"")",1228259158,1228319300,major
1711,defect,,lennyve,Future,new,,unaligned access on IA64,"unaligned access on IA64 causes low performance.
```
#mpirun -np 2 -mca btl openib,self  ./mpi_latency 1 1
mpi_latency(24896): unaligned access to 0x60000000008a8593, ip=0x2000000000c1b261
mpi_latency(24896): unaligned access to 0x60000000008a8595, ip=0x2000000000c1b2a1
mpi_latency(24896): unaligned access to 0x60000000008a8599, ip=0x2000000000c1b2d1
mpi_latency(24896): unaligned access to 0x60000000008a859d, ip=0x2000000000c1b301
1 5.37
```
After a digging in the code and some googling we found the fallowing:

1. The applications that attempt the unaligned memory access are not written optimally but unaligned access '''is not considered a bug''', just unexpected or odd behavior.The output mentioned above should only appear on Intel Itanium systems as this CPU provides a hardware ""trap"", which tells the kernel to emulate the unaligned access.

Unaligned access happens when an application declares a memory section of a certain ""type"" and accesses it using a different smaller type. For example, assigning an array of char type and accessing it with a short integer. These messages are informative only. When any application performs an unaligned access, the processor traps into the kernel and the kernel emulates the unaligned access. The program will work correctly however there will be a performance hit, as emulating the unaligned memory access is a software operation and not a hardware operation.

It is possible to completely disable the printing of unaligned access messages from the current point in time forward till the next reboot by issuing this command at run-time as the root user

```
Echo 1 > /proc/sys/kernel/ignore-unaligned-usertrap
```

2. In order to catch it ( get bus error when trying to access unaligned memory ) use the fallowing:
```
#prctl --unaligned=signal
#ulimit -c unlimited
```
3. In this particular case the unalighed access happens in pml/ob1 but it's a global issue and can't be easily fixed.

Lenny.

",1228986021,1228986021,minor
1712,defect,,timattox,Open MPI 1.8.4,new,,Intermittent onesided test_lock1 failure,"MTT results indicate that there is an intermittent failure of the onesided test ``` test_lock1 ``` with the same failure signature on stdout:
```
================ test_lock1 ========== Thu Dec 11 02:07:02 2008

P0, Test No. 0 CHECK: exclusive multi lock + put + get, nfail=10, Thu Dec 11 02:07:02 2008

```

See this [http://www.open-mpi.org/mtt/index.php?do_redir=898 MTT permalink] for other examples from October thru today (Dec. 11).  This seems to be occurring only when using the tcp BTL, but that shouldn't be considered definitive since coverage of the onesided test suite isn't the best (yet).

I suspect the emergence of these failures on sif corresponds to a change in our MTT test configuration, since I only got sif to properly run the onesided test suite around Oct 17.  So, the problematic code change could predate October by quite a long time.  The failure of a cisco test run on the 1.2.8rc1 may indicate this problem has been around a long time.
",1229025372,1349315851,major
1716,defect,,lennyve,Future,new,,Spawn with srq failes with segv,"MTT failed on x86-64 running spawn test with srq enabled.
it seems like BML wrong behaviour on OMPI_ERR.

```
#ompi-nightly-v1.2--gcc--1.2.9rc1r20040/install/bin/mpirun  -np 3 --mca btl_openib_use_srq 1  --mca btl self,openib tests/ibm/ibm/dynamic/spawn

[dellix7][0,1,1][btl_openib.c:238:mca_btl_openib_size_queues] [dellix7][0,1,0][btl_openib.c:238:mca_btl_openib_size_queues] cannot resize high priority shared receive queue, error: 22
cannot resize high priority shared receive queue, error: 22
[dellix7][0,1,2][btl_openib.c:238:mca_btl_openib_size_queues] cannot resize high priority shared receive queue, error: 22
[dellix7][0,2,0][btl_openib.c:238:mca_btl_openib_size_queues] cannot resize high priority shared receive queue, error: 22
[dellix7][0,2,2][btl_openib.c:238:mca_btl_openib_size_queues] cannot resize high priority shared receive queue, error: 22
[dellix7][0,2,1][btl_openib.c:238:mca_btl_openib_size_queues] cannot resize high priority shared receive queue, error: 22
[dellix7:21847] *** Process received signal ***
[dellix7:21847] Signal: Segmentation fault (11)
[dellix7:21847] Signal code: Address not mapped (1)
[dellix7:21847] Failing at address: 0xfffffffd76f9aea0
[dellix7:21847] [ 0] /lib64/libpthread.so.0 [0x3c2840de80]
[dellix7:21847] [ 1] /hpc/home/USERS/mtt/mtt-scratch/20081214181250_shade1_20627/installs/ompi-nightly-v1.2--gcc--1.2.9rc1r20040/install/lib/libmpi.so.0(ompi_pointer_array_test_and_set_item+0x34) [0x2afdac04b551]
[dellix7:21847] [ 2] /hpc/home/USERS/mtt/mtt-scratch/20081214181250_shade1_20627/installs/ompi-nightly-v1.2--gcc--1.2.9rc1r20040/install/lib/libmpi.so.0(ompi_comm_nextcid+0x19b) [0x2afdac053677]
[dellix7:21847] [ 3] /hpc/home/USERS/mtt/mtt-scratch/20081214181250_shade1_20627/installs/ompi-nightly-v1.2--gcc--1.2.9rc1r20040/install/lib/libmpi.so.0(PMPI_Intercomm_merge+0x291) [0x2afdac0a0c51]
[dellix7:21847] [ 4] /hpc/home/USERS/mtt/mtt-scratch/20081214181250_shade1_20627/installs/NlqZ/tests/ibm/ibm/dynamic/spawn [0x401790]
[dellix7:21847] [ 5] /hpc/home/USERS/mtt/mtt-scratch/20081214181250_shade1_20627/installs/NlqZ/tests/ibm/ibm/dynamic/spawn(main+0xbf) [0x401587]
[dellix7:21847] [ 6] /lib64/libc.so.6(__libc_start_main+0xf4) [0x3c2781d8b4]
[dellix7:21847] [ 7] /hpc/home/USERS/mtt/mtt-scratch/20081214181250_shade1_20627/installs/NlqZ/tests/ibm/ibm/dynamic/spawn [0x401419]
[dellix7:21847] *** End of error message ***
mpirun noticed that job rank 0 with PID 21847 on node dellix7 exited on signal 11 (Segmentation fault).
2 additional processes aborted (not shown)


```",1229342803,1263318573,major
1719,defect,,jsquyres,Open MPI 1.8.4,new,,Check and stamp out valgrind warnings in openib BTL,This ticket is a placemarker to compile Open MPI --with-valgrind and libibverbs (and relevant verbs plugin) --with-valgrind and ensure that all warnings are stamped out.,1229357741,1351612514,major
1720,defect,,jsquyres,Open MPI 1.8.4,new,,Stamp out valgrind warnings in OMPI,"Compile OMPI --with-valgrind and stamp out all warnings (probably in the ""base"" library/framework code; arch/hardware-specific plugins may have to be on a case-by-case basis, like #1719, which is specific to the openib BTL).",1229357857,1397828536,major
1769,defect,jjhursey,jjhursey,Future,new,,Checkpoint/restart hangs with MPI_ANY_SOURCE and MPI_ANY_TAG,"The default CRCP (checkpoint/restart coordination protocol) component (bkmrk) does not properly handle ```MPI_ANY_SOURCE``` and ```MPI_ANY_TAG``` as discussed in ticket #1619.

So applications that depend on these two MPI keys may see occasional hangs while checkpointing. This is due to a mishandling of bookmark data in these two cases.

This ticket replaces #1619 as a more precise definition of the problem.",1232638133,1264510757,major
1782,enhancement,,jsquyres,Open MPI 1.9,new,,Attempt to create loopback QP during startup,"In [source:/trunk/ompi/mca/btl/openib/btl_openib.c@20346#L344 btl_openib.c], we blindly assume the following:

 * iWARP devices cannot create lookback QPs
 * IB device can create loopback QPs

These assumptions may be true today, but may not always be true.  Instead, we should attempt to create a QP to ourselves and see if it works.  If it does, then the device is capable of loopback.  If we can't, then the device is not capable of it.",1233582920,1398198034,major
1784,enhancement,,jsquyres,Open MPI 1.9,new,,Better error message when no openib loopback,"Certain host-side !OpenFabrics devices do not support loopback connections (right now the openib BTL assumes all iWARP devices fall into this category).  If you run multiple MPI processes on the same host with such a device and do not use the ""sm"" BTL, you get an amorphous ""MPI process X could not connect to MPI process Y"" error message.

It would be much better if we show a better error message -- possibly from the openib BTL? (but there may be abstraction violation issues for a BTL to display such an error message; that's why this is a ticket) -- that says ""you're using the openib BTL, but the device ABC doesn't support loopback, so you need to use the sm BTL as well.""

I.e., give a very specific error message.  Need to think about how to do this ""properly""...",1233610643,1398198081,major
1805,defect,,jsquyres,Future,new,,Cleanup all pending libevent events,"r20566 added an event_base_free() into opal_event_fini() in order to clean up some memory upon shutdown.

Unfortunately, event_base_free() includes some assert()'s to ensure that libevent is totally empty (e.g., there are no pending events).  The rest of OMPI currently does not always clean up its pending events nicely (obvious examples that jump to mind are the modex and OOB pending receives that [may] have corresponding libevent events).  In these cases, the assert() will fail and we'll core dump (doh!).  

Needless to say, this is filling up disks that are running nightly MTT.  Bad.  :-)

The proper fix is to go clean up all pending libevent events before calling opal_event_fini() (e.g., pending OOB receives, etc.).  Tracking down all of these places could be a bit tricky and take a little time.  As such, I'm just about to commit a workaround that simply #if 0's out these asserts so that we don't keep dumping core.  

This ticket is a placeholder to fix the issue for real in the future.",1235141859,1264459546,major
1812,defect,jsquyres,rusraink,Open MPI 1.8.4,assigned,,"In obscure situations, sizeof(MPI_Fint ) != sizeof (int) is a problem for us","Some Fortran apps want to use different default sizes for ```INTEGER``` or ```REAL```, e.g. with the intel Fortran compiler using ```FCFLAGS='-i8 -r16'```.
Of course, Open MPI has to be compiled accordingly and tests work(tm).

However, when attaching a Copy or Delete function using ```[comm|type|win]_create_keyval```, the provided function is being passed a ```c_f_to_c_index```, ```d_f_to_c_index``` or ```w_f_to_c_index``` respectively.

This is a C-int.
If this is being used in the copy or delete handler, bad things may happen if the user passes this C-Int from Fortran (with different size integer) down again...",1235690271,1400935526,major
1817,documentation,jjhursey,jjhursey,Future,new,,Create FAQ entry for --preload-binary and --preload-files mpirun options,Create documentation describing how to use the ```--preload-binary``` and ```--preload-files``` mpirun options. Include the rules for path resolution and file placement.,1236002585,1323271039,minor
1900,documentation,,jsquyres,Future,new,,"Update ""amount of registered memory"" FAQ item","http://www.open-mpi.org/faq/?category=openfabrics#limiting-registered-memory-usage

Seems very 1.2-ish -- needs to be updated for v1.3.",1240879787,1266942221,major
1961,enhancement,jjhursey,jjhursey,Open MPI 1.8.4,new,,Timer triggered checkpoint,"Per discussion on the [http://www.open-mpi.org/community/lists/users/2009/06/9772.php Users List] it would be useful to have a timer triggered checkpoint of the application.

The user could set an MCA parameter to automatically checkpoint every X minutes.",1246539110,1291127337,minor
1970,defect,pasha,htor,Open MPI 1.8.4,new,,"PML add procs fails for MPI_Init_thread and forced btl openib, self","The openib BTL doesn't seem to work with MPI_THREAD_MULTIPLE. This could explain the performance difference reported in #1919.

Reproduce with any program that uses MPI_Init_thread(NULL,NULL,MPI_THREAD_MULTIPLE,&flag) and run with:
""-mca btl openib,self"" results in:

---------
At least one pair of MPI processes are unable to reach each other for
MPI communications.  This means that no Open MPI device has indicated
that it can be used to communicate between these processes.  This is
an error; Open MPI requires that all MPI processes be able to reach
each other.  This error can sometimes be the result of forgetting to
specify the ""self"" BTL.

  Process 1 ([[11275,1],0]) is on host: odin025.cs.indiana.edu
  Process 2 ([[11275,1],1]) is on host: odin026
  BTLs attempted: self

Your MPI job is now going to abort; sorry.
... etc.
----------

It happens in version 1.3.2, btw., I can't select version 1.3.2 in the ""Version"" box so I chose 1.3.0 :).",1247112129,1349885448,major
1983,defect,,jsquyres,Future,new,,TCP BTL timeouts,"Cisco and Mellanox have done some testing and found that in some cases, the TCP BTL can report errors (this is from OMPI v1.3.3):

```
[svbu-mpi044][[55297,1],7][btl_tcp_frag.c:216:mca_btl_tcp_frag_recv] mca_btl_tcp_frag_recv: readv failed: Connection timed out (110)
```

We're not sure where the error lies yet; here seem to be the conditions that are necessary to reproduce the error:

 * Running on 10G (1G appears to work fine).  Cisco has reproduced the error on Chelsio hardware; Mellanox has reproduced on multiple different 10G vendor NICs.
 * Run the IMB 3.2 benchmarks in a loop (default runs; give no command line parameters to IMB); the error occurs somewhere after 12 hours of running.
 * np=16, ppn=4, tcp+self BTL (no need for sm).

This error is reproducible in the 1.2 series, the 1.3 series, and the SVN trunk.

The fact that this error takes 12+ hours to occur (and many IMB runs) seems to imply that this is likely an OS / driver issue.  But the fact that it happens on multiple vendor NICs seems to imply that it's a race condition in OMPI that happens so infrequently that it takes many runs to occur.  Mellanox did MPICH2 runs on the same hardware that experienced the OMPI failure for about 24 hours and did not run into any problems.  This also points to the possibility of the problem being in OMPI.

So -- we don't know yet where the error is occurring.  We're still investigating.",1249405761,1349964455,major
1986,defect,jsquyres,bosilca,Open MPI 1.6.6,reopened,,shared/static problem,"I had a problem compiling Open MPI on my MAC OS X laptop. It failed with strange errors as undefined variables at link time. I did most of usual tricks, disable the visibility, compile only the shared version, nothing helped. I blamed the autoconf 2.64, then the gcc 4.4, [then myseld] until I read carefully the output of configure. I realized that I had installed a home made version of g95, which do not support shared libraries. The strange thing is that the --disable-mpi-f77 doesn't seems to prevent looking for the F77 and F90 compilers. As a result, the build was changed to _always_ a static build, but with some of the visibility features on which generate all my problems. Removing the g95 compiler, magically solved all my issues. --enable-shared and --disable-static really behave as they should.

I assign this ticket to Jeff, as he's one of the most knowledgeable about out build system.",1249489950,1349890189,major
2019,enhancement,bbenton,jsquyres,Future,new,,"Implement ""better"" XML handling for mpirun","After many hours of discussions about XML handling, we came up with what might be a reasonable approach.  It certainly ''seems'' to be much better than it is handled now (XML handling is sprinkled throughout the code base in lots of places, but lots of corner cases are not [and cannot easily be] handled).  

See http://www.open-mpi.org/community/lists/devel/2009/09/6823.php for details on a scheme that could be implemented that would be much better than the current system.

I'm simply recording this ticket here in case someone wants to implement it someday (tentatively assigning it to IBM).  Cisco does not have the resources to do it at this time.",1252633407,1252633407,major
2027,enhancement,,jsquyres,Future,new,,Communicator construction/destruction slow with coll sm,"The coll sm component is somewhat ""slow"" when creating and destroying communicators because it mmap's upon construction and munmap's upon destruction.  In most applications, this is probably not an issue.  But in applications that create and destroy many communicators frequently, the effect can be noticeable.

For example in the ompi-tests/ibm test suite, the communicator/comm_dup_f test calls MPI_COMM_DUP 100k times.  With coll tuned or basic, this takes just a few seconds (usually <10 secs).  With coll sm, it takes minutes.

An obvious way to help this issue would be to cache mmap'ed regions upon communicator destruction (i.e., don't munmap them).  Then, if an equivalent group of processes creates a new sm coll, use that cached region.  However, some care would need to be taken to ensure that the cached regions don't consume too much memory (e.g., make a bunch of communicators, free them, then make some more, potentially with non-equivalent sets of processes, thereby ""orphaning"" potentially a bunch of mmap regions on the cache list).  

To be clear: especially with increasing core counts in commodity servers, it would seem like some kind of intelligent eviction policy is needed to ensure that the total resources consumed by the cached region list is not ""too much"".

I have no cycles to implement such an optimization at the moment.  I'm filing this enhancement in the hopes that someone gets to it someday.",1253637016,1256156963,major
2045,defect,jsquyres,jsquyres,Open MPI 1.9,new,,tcp btl lack of diagnostic output and bad failure modes,"On a very long thread on the users list (started here, http://www.open-mpi.org/community/lists/users/2009/09/10712.php, eventually moved off-list), I ended up digging through the TCP BTL connection logic.  I discovered two things:

 1. If you run with --mca btl_base_verbose 100, the TCP BTL reports very little of what it is doing during wireup, making networking misconfiguration and other kinds of problems very difficult to identify.
 1. If an error occurs during the TCP BTL wireup (e.g., connect(2) fails), error handling is pretty much non-existent, meaning that the PML isn't notified that anything went wrong, and the job will therefore usually hang.  ''Sometimes'' the TCP BTL prints a diagnostic error message indicating that something went wrong, but usually it does not.

I have an hg branch with a lot more diagnostic TCP BTL wireup output that I plan to put back to the trunk eventually (I actually consider this a defect, not a feature enhancement).  I also am working to make OMPI do ""something reasonable"" (to include possibly even aborting) if an error occurs during TCP BTL wireup.

Finally, I'll likely be adding a feature in the TCP BTL wireup: a brief handshake right after the initial connect/accept to pass a magic number to ensure that the peer is actually Open MPI (vs. some other random entity that happens to connect to my listening socket).  Ralph suggested today on the engineering call to use the version number info in the modex to check for compatible versions.",1254845297,1397574808,major
2049,defect,,tdd,Future,new,,MPI_Comm_spawn(_multiple) cannot handle spawning non-mpi jobs with comm_size >1,MPI_Comm_spawn(_multiple) cannot handle spawning non-mpi jobs with comm_size > 1.  A solution to this could be to broadcast the info args from the root to all other processes,1254944594,1254945060,major
2062,defect,jsquyres,rhc,Future,new,,Continue cleanup of build system,"Per Jeff:

It would be really great to be able to reduce the meat of configure.ac to:

OPAL_CONFIGURE

m4_ifdef([orte_project], [ORTE_CONFIGURE])

m4_ifdef([ompi_project], [OMPI_CONFIGURE])

Where these 3 macros would live in their respective <project>/config/ subdirectores, and would literally
build on each other. For example, ORTE_CONFIGURE would
not need to setup the C compiler because OPAL_CONFIGURE
already did it. ORTE_CONFIGURE would only need to do
tests that it needs that OPAL_CONFIGURE did not already
do. Same with OMPI_CONFIGURE.

That type of work was not done in r22113 at all - all I
did was (mainly) m4_ifdef() remove OMPI and ORTE stuff if
they are not being built and move some stuff into <project>/config/. All the tests are still interspersed
with each other (e.g., the OMPI Fortran tests are still
right in the middle of all the other tests -- but they may
get m4_ifdef()'ed out).",1256082922,1294687068,major
2093,defect,jsquyres,cyeoh,Open MPI 1.6.6,assigned,,generalized request query function return values ignored,"One page 360 of the 2.1 spec there is (in reference to
mpi_grequest_start query function):

     Advice to users. query_fn must not set the error field of status
     since query_fn may be called by MPI_WAIT or MPI_TEST, in which
     case the error field of status should not change. The MPI library
     knows the “context” in which query_fn is invoked and can decide
     correctly when to put in the error field of status the returned
     error code. (End of advice to users.)

So presumably this means that you just return an error code in the
return value of query function. But in ompi/request/req_wait.c there is

```
   /* return status.  If it's a generalized request, we *have* to
      invoke the query_fn, even if the user procided STATUS_IGNORE.
      MPI-2:8.2. */
    if (OMPI_REQUEST_GEN == req->req_type) {
        ompi_grequest_invoke_query(req, &req->req_status);
    }
```

which ignores the value returned by the quesry function. And it just
uses the MPI_ERROR value in the status object instead.

The attached patch fixes this behaviour so the query function return value is used instead of the MPI_ERROR value is the status object for MPI_Test{Any} and MPI_Wait{Any}. Patch is against trunk

",1257400646,1349360700,minor
2095,defect,edgar,jsquyres,Open MPI 1.6.6,new,,topo communicator error segv,"I brought this up with Edgar already; we're looking into it, but I wanted to file a ticket as well so that the issue isn't forgotten.

I ran across a ""bad"" error scenario in OMPI -- meaning that if I have an error where no topo modules are selected, we should be failing gracefully (i.e., invoking an MPI exception).  However, we're aborting due to an assert failure: we're calling OBJ_RELEASE on random memory that does not have a good magic ID, so it aborts.

You can force this error to occur if you change ompi/communicator/comm.c:1342 from

```
   if (NULL == new_comm->c_topo_comm) {
```

to artificially always make it go into an error condition:

```
   if (1 || NULL == new_comm->c_topo_comm) {
```

this will then cause OBJ_RELEASE(new_comm) to be invoked.  Shortly thereafter, it aborts.  The problem seems to be in the communicator destructor, where it invokes:

```
   if (NULL != comm->c_local_group) {
       ompi_group_decrement_proc_count (comm->c_local_group);
       OBJ_RELEASE ( comm->c_local_group );
```

In ompi_group_decrement_proc_count(), it essentially does this:

```
   for (proc = 0; proc < group->grp_proc_count; proc++) {
     proc_pointer = ompi_group_peer_lookup(group,proc);
     OBJ_RELEASE(proc_pointer);
   }
```

The OBJ_RELEASE here of the proc_pointer is what is invoking the abort:

```
MPI_Cart_map_c: group/group_init.c:227: ompi_group_decrement_proc_count: Assertion `((0xdeafbeedULL << 32) + 0xdeafbeedULL) == ((opal_object_t *) (proc_pointer))->obj_magic_id' failed.
```

Edgar thinks that the topo comm creation is already ""special"" and we're probably just missing a step or haven't protected the destructor properly.  He's probably right -- we'll keep digging.",1257455888,1266877976,major
2098,enhancement,jjhursey,jjhursey,Open MPI 1.8.4,new,,Allow user to specify checkpoint directory with ompi-checkpoint,"A user has request the ability to specify the checkpoint directory when calling ```ompi-checkpoint```:
  http://www.open-mpi.org/community/lists/users/2009/10/10982.php
",1257516470,1291127442,minor
2145,defect,,matney,Open MPI 1.8.4,new,,Fortran Bindings for MPI_File_get_size et al Return 31-bit Values,"About 3 months ago, Markus Wittmann [Markus.Wittmann@rrze.uni-erlangen.de] sent a report to the developer mailing list about MPI_File_write_at(_all) and MPI_File_get_size issues for files with a size in excess of 2GB.

This really is two separate issues, although they are related.  First, OMPI does not honor MPI-IO write requests that exceed 2GB.
Probably, it does not honor read requests in excess of 2 GB either.
Second, that OMPI does not allow files that exceed 2 GB in size.

I have verified that this problem goes back at least as far as version 1.2.6.",1260922207,1349211375,major
2146,defect,hjelmn,eugene,Open MPI 1.8.4,assigned,,mca_pml_ob1_progress does not check pckt_pending,"The mca_pml_ob1_progress() function does not check mca_pml_ob1.pckt_pending.  Thus, packets on this list don't progress, leading to hangs.

== Details. ==

For example, let's say one process sends a rendezvous message to another process.  It starts by sending a lead fragment.  The receiver receives this lead fragment and tries to send back a rendezvous acknowledgement to indicate readiness.  Assume, however, that the receiver is out of fragments.  Then, mca_pml_ob1_recv_request_ack_send() fails to send and queues this ""rendezvous acknowledgement"" on mca_pml_ob1.pckt_pending using  MCA_PML_OB1_ADD_ACK_TO_PENDING.  Then, the process spins without ever sending this packet.  For example, opal_progress() will call mca_pml_ob1_progress(), but that function only checks mca_pml_ob1.send_pending.  Items on mca_pml_ob1.pckt_pending languish.

== Example ==

An example is attached to this ticket.  Rank 0 sends a large message to rank 1.  After a short delay, rank 1 sends 64 short messages to rank 2 to exhaust its fragments.  Then, rank 1 posts a receive for the large message, but it is unable to send the rendezvous acknowledgement to rank 0 since it is out of fragments.  After another short delay, rank 2 receives all its messages, returning fragments to rank 1.  At this point, rank 1 has many fragments available.  Despite that, it does not send the rendezvous acknowledgement to rank 0 since that item has been ""lost"" on the pckt_pending list.

== Motivating Instance ==

The SPECmpi2007 benchmark has been observed to hang on the small mtest data set at np=128.  It appears to be due to this problem.  The code is somewhat unusual in that message traffic is highly unidirectional.  Rank 0 performs ''very many'' short broadcasts.  It also sends many point-to-point messages.  Thus, PML queues (such as unexpected messages) grow very long.  Ultimately, rank 0 attempts a long message (over the rendezvous limit) to a receiver who has no free fragments and is unable to allocate any.  The code hangs.

In this particular case, '''-mca coll_sync_barrier_before 100''' works around the problem, presumably by managing flow control of fragments.",1261010571,1387211727,major
2153,defect,,eugene,Open MPI 1.8.4,new,,MPI_Sendrecv_replace performance suffers with --mca btl openib,"The performance of MPI_Sendrecv_replace operations suffers when ""-mca btl openib"" is specified.

The problem is that in ompi/mpi/c/sendrecv_replace.c, when the operation is too long, a temporary buffer must be allocated.  This buffer is allocated with MPI_Alloc_mem.  When openib is turned on, this calls mca_mpool_base_alloc -> mca_mpool_rdma_alloc -> mca_mpool_rdma_register, which incurs large RDMA overheads.

It appears that performance is better when the temporary buffer is allocated with malloc().

Users should probably avoid Sendrecv_replace for performance reasons, but we seem to hand them an unnecessarily harsh penalty.

The matter comes up on the users alias:  http://www.open-mpi.org/community/lists/users/2010/01/11676.php",1262636680,1386960793,minor
