id,type,owner,reporter,milestone,status,resolution,summary,description,PosixTime,ModifiedTime,priority
4442,defect,jsquyres,jsquyres,Open MPI 1.8.4,new,,Non-uniform BTL usage not working,"NOTE: My example has to do with the usnic BTL, but a quick look shows that this is in '''all''' the BTLs -- even TCP.

I accidentally ran an OMPI job today spanning my head node and a compute node.  The compute node has the usnic stack loaded on it; the head node does not.  I got the following warning message:

```
An internal error has occurred in the Open MPI usNIC BTL.  This is
highly unusual and shouldn't happen.  It suggests that there may be
something wrong with the usNIC or OpenFabrics configuration on this
server.

Open MPI will skip this device/port in the usnic BTL, which may result
in either lower performance or your job aborting.

  Server:          mpi012
  Device:          <none>
  Port:            0
  Failure:         ompi_modex_recv() failed (btl_usnic_proc.c:208)
  Description:     Data for specified key not found
```

I tracked this down to the ompi_modex_recv() function -- it's returning OPAL_ERR_DATA_VALUE_NOT_FOUND if the peer did not put a corresponding key.

This is relatively easy to fix -- if you get that return value from ompi_modex_recv(), then just assume that peer cannot communicate with this BTL.

But here's the kicker: apparently other BTLs do the same thing.  They should all be checking for OPAL_ERR_DATA_VALUE_NOT_FOUND.",1395689286,1401545229,critical
4472,documentation,rhc,jsquyres,Open MPI 1.8.4,new,,"Audit mpirun CLI options, check man page","A user reported that we're missing --display-map in mpirun.1.  We should audit the available mpirun options and ensure they're documented properly in mpirun.1.

http://www.open-mpi.org/community/lists/users/2014/03/24000.php",1395957700,1395957700,critical
4488,defect,,ggouaillardet,,new,,coll/sm has memory leak(s),"Dear OpenMPI Folks,

this ticket is similar to https://svn.open-mpi.org/trac/ompi/ticket/4429.

in trunk, coll/sm has several memory leaks.

The attached program can be used in order to evidence them.
it can be ran like this :

mpirun -host localhost --mca coll_sm_priority 90 --mca coll_sync_priority 100 --mca coll_ml_priority 0 -np 2 a.out

Best regards,

Gilles",1396512499,1396513211,major
4490,defect,hjelmn,rolfv,Open MPI 1.8.4,new,,Calling MPI_T_init_thread before MPI_Init causes SEGV,"I ran this test against the trunk.  Strange error when we call MPI_T_init_thread first.

mpirun -np 1 simple_tool_test

```
Program received signal SIGSEGV, Segmentation fault.
0x0000000001188030 in ?? ()
(gdb) where
#0  0x0000000001188030 in ?? ()
#1  0x00007f641ca27c8a in opal_obj_run_constructors (object=0x7f641ccbf280)
    at ../../../opal/class/opal_object.h:424
#2  0x00007f641ca27d6b in opal_malloc_init () at ../../../opal/util/malloc.c:63
#3  0x00007f641c9db269 in opal_init_util (pargc=0x7fffa0c26a3c, pargv=0x7fffa0c26a30)
    at ../../opal/runtime/opal_init.c:258
#4  0x00007f641e13a665 in ompi_mpi_init (argc=1, argv=0x7fffa0c26c58, requested=0, provided=0x7fffa0c26b28)
    at ../../ompi/runtime/ompi_mpi_init.c:398
#5  0x00007f641e16f8d6 in PMPI_Init (argc=0x7fffa0c26b6c, argv=0x7fffa0c26b60) at pinit.c:84
#6  0x0000000000400c6a in main (argc=1, argv=0x7fffa0c26c58) at simple_tool_test.c:16
(gdb) 
```",1396643276,1405401557,major
4519,defect,jsquyres,jsquyres,Open MPI 1.8.4,new,,MPI_SIZEOF missing for ignore-tkr mpi module,"As reported here on the user's list (http://www.open-mpi.org/community/lists/users/2014/04/24173.php), the MPI_SIZEOF implementations are missing in the ignore-tkr mpi module case.

Reported by Luis Kornblueh.",1397508244,1411591682,critical
4531,defect,,ggouaillardet,,new,,coll/tuned MPI_Bcast can crash or silently fail when using distinct datatypes accross tasks,"Dear OpenMPI Folks,

Please consider the two attached reproducers.

They work just fine with coll/basic
```
mpirun -np 2 -host localhost --mca coll_basic_priority 100 ./a.out
```
but with coll/tuned (the default with the trunk) :
- the first test case crashes (MPI_ERR_TRUNCATE)
- the second test case silently fails (no error is detected, but the output of MPI_Bcast is incorrect)

The root cause is MPI_Send and MPI_Recv ""sizes"" (e.g. count * size(datatype)) do not match which can either cause a crash (lucky case) or an undetected failure (worst case).

Best regards,

Gilles
",1397722838,1397722838,major
4575,defect,,dgoodell,Open MPI 1.9,new,,ROMIO pthread deadlock @ finalize in 1.8.1,"From http://www.open-mpi.org/community/lists/users/2014/04/24259.php

------

     Hi 
    
        The following program deadlocks in mpi_finalize with OMPI 1.8.1 but works correctly with OMPI 1.6.5

        Is there a work around?
    
      Thanks
    
     Jamil

```
program mpiio
use mpi
implicit none
integer(kind=4) :: iprov, fh, ierr
call mpi_init_thread(MPI_THREAD_SERIALIZED, iprov, ierr)
if (iprov < MPI_THREAD_SERIALIZED) stop 'mpi_init_thread'
call mpi_file_open(MPI_COMM_WORLD, 'test.dat', &
MPI_MODE_WRONLY + MPI_MODE_CREATE, MPI_INFO_NULL, fh, ierr)
call mpi_file_close(fh, ierr)
call mpi_finalize(ierr)
end program mpiio

(gdb) bt
#0  0x0000003155a0e054 in __lll_lock_wait () from /lib64/libpthread.so.0
#1  0x0000003155a09388 in _L_lock_854 () from /lib64/libpthread.so.0
#2  0x0000003155a09257 in pthread_mutex_lock () from /lib64/libpthread.so.0
#3  0x00007ffff7819f3c in ompi_attr_free_keyval () from /gpfs/thirdparty/zenotech/home/jappa/apps6.4/lib/libmpi.so.1
#4  0x00007ffff7857be1 in PMPI_Keyval_free () from /gpfs/thirdparty/zenotech/home/jappa/apps6.4/lib/libmpi.so.1
#5  0x00007ffff15b21f2 in ADIOI_End_call () from /gpfs/thirdparty/zenotech/home/jappa/apps6.4/lib/openmpi/mca_io_romio.so
#6  0x00007ffff781a325 in ompi_attr_delete_impl () from /gpfs/thirdparty/zenotech/home/jappa/apps6.4/lib/libmpi.so.1
#7  0x00007ffff781a4ec in ompi_attr_delete_all () from /gpfs/thirdparty/zenotech/home/jappa/apps6.4/lib/libmpi.so.1
#8  0x00007ffff7832ad5 in ompi_mpi_finalize () from /gpfs/thirdparty/zenotech/home/jappa/apps6.4/lib/libmpi.so.1
#9  0x00007ffff7b12e59 in pmpi_finalize__ () from /gpfs/thirdparty/zenotech/home/jappa/apps6.4/lib/libmpi_mpifh.so.2
#10 0x0000000000400b64 in mpiio () at t.f90:10
#11 0x0000000000400b9a in main ()
#12 0x000000315561ecdd in __libc_start_main () from /lib64/libc.so.6
#13 0x0000000000400a19 in _start ()
```",1398791966,1398794364,minor
4577,defect,,dgoodell,Open MPI 1.8.4,new,,MPI_Comm_create_group failure,"From Lisandro: http://www.open-mpi.org/community/lists/devel/2014/04/14566.php
-----

A very basic test for MPI_Comm_create_group() is failing for me. I'm
pasting the code, the failure, and output from valgrind.

```
[dalcinl@kw2060 openmpi]$ cat comm_create_group.c
#include <mpi.h>
int main(int argc, char *argv[])
{
 MPI_Group group;
 MPI_Comm comm;
 MPI_Init(&argc, &argv);
 MPI_Comm_group(MPI_COMM_WORLD, &group);
 MPI_Comm_create_group(MPI_COMM_WORLD, group, 0, &comm);
 MPI_Comm_free(&comm);
 MPI_Group_free(&group);
 MPI_Finalize();
 return 0;
}
[dalcinl@kw2060 openmpi]$ mpicc comm_create_group.c
[dalcinl@kw2060 openmpi]$ ./a.out
[kw2060:22673] *** An error occurred in MPI_Comm_create_group
[kw2060:22673] *** reported by process [140737483440129,140733193388032]
[kw2060:22673] *** on communicator MPI_COMM_WORLD
[kw2060:22673] *** MPI_ERR_UNKNOWN: unknown error
[kw2060:22673] *** MPI_ERRORS_ARE_FATAL (processes in this
communicator will now abort,
[kw2060:22673] ***    and potentially your MPI job)


[dalcinl@kw2060 openmpi]$ valgrind -q ./a.out
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4C457D6: ompi_comm_nextcid (comm_cid.c:262)
==22675==    by 0x4C42FA8: ompi_comm_create_group (comm.c:1109)
==22675==    by 0x4C81E35: PMPI_Comm_create_group (pcomm_create_group.c:77)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4C42FB0: ompi_comm_create_group (comm.c:1116)
==22675==    by 0x4C81E35: PMPI_Comm_create_group (pcomm_create_group.c:77)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4C81E46: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4C81BA0: ompi_errcode_get_mpi_code (errcode-internal.h:64)
==22675==    by 0x4C81E51: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4C4AA14: opal_pointer_array_get_item
(opal_pointer_array.h:130)
==22675==    by 0x4C4AA60: ompi_mpi_errnum_get_string (errcode.h:122)
==22675==    by 0x4C4B0B4: backend_fatal_aggregate (errhandler_predefined.c:192)
==22675==    by 0x4C4B657: backend_fatal (errhandler_predefined.c:334)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Use of uninitialised value of size 8
==22675==    at 0x327BC47B9B: _itoa_word (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC48AD0: vfprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC74D52: vasprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x52E6C4B: opal_show_help_vstring (show_help.c:309)
==22675==    by 0x4FCFBB4: orte_show_help (show_help.c:591)
==22675==    by 0x4C4B1B5: backend_fatal_aggregate (errhandler_predefined.c:201)
==22675==    by 0x4C4B657: backend_fatal (errhandler_predefined.c:334)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x327BC47BA5: _itoa_word (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC48AD0: vfprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC74D52: vasprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x52E6C4B: opal_show_help_vstring (show_help.c:309)
==22675==    by 0x4FCFBB4: orte_show_help (show_help.c:591)
==22675==    by 0x4C4B1B5: backend_fatal_aggregate (errhandler_predefined.c:201)
==22675==    by 0x4C4B657: backend_fatal (errhandler_predefined.c:334)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x327BC48B18: vfprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC74D52: vasprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x52E6C4B: opal_show_help_vstring (show_help.c:309)
==22675==    by 0x4FCFBB4: orte_show_help (show_help.c:591)
==22675==    by 0x4C4B1B5: backend_fatal_aggregate (errhandler_predefined.c:201)
==22675==    by 0x4C4B657: backend_fatal (errhandler_predefined.c:334)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x327BC48737: vfprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC74D52: vasprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x52E6C4B: opal_show_help_vstring (show_help.c:309)
==22675==    by 0x4FCFBB4: orte_show_help (show_help.c:591)
==22675==    by 0x4C4B1B5: backend_fatal_aggregate (errhandler_predefined.c:201)
==22675==    by 0x4C4B657: backend_fatal (errhandler_predefined.c:334)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x327BC487B7: vfprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC74D52: vasprintf (in /usr/lib64/libc-2.18.so)
==22675==    by 0x52E6C4B: opal_show_help_vstring (show_help.c:309)
==22675==    by 0x4FCFBB4: orte_show_help (show_help.c:591)
==22675==    by 0x4C4B1B5: backend_fatal_aggregate (errhandler_predefined.c:201)
==22675==    by 0x4C4B657: backend_fatal (errhandler_predefined.c:334)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
[kw2060:22675] *** An error occurred in MPI_Comm_create_group
[kw2060:22675] *** reported by process [68714692609,0]
[kw2060:22675] *** on communicator MPI_COMM_WORLD
[kw2060:22675] *** Unknown error (this should not happen!)
[kw2060:22675] *** MPI_ERRORS_ARE_FATAL (processes in this
communicator will now abort,
[kw2060:22675] ***    and potentially your MPI job)
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4C606BE: ompi_mpi_abort (ompi_mpi_abort.c:96)
==22675==    by 0x4C4B6AA: backend_fatal (errhandler_predefined.c:346)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4C60498: opal_pointer_array_get_item
(opal_pointer_array.h:130)
==22675==    by 0x4C6052C: ompi_mpi_errnum_get_string (errcode.h:122)
==22675==    by 0x4C606EA: ompi_mpi_abort (ompi_mpi_abort.c:97)
==22675==    by 0x4C4B6AA: backend_fatal (errhandler_predefined.c:346)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4CF5382: ompi_rte_abort (rte_orte_module.c:77)
==22675==    by 0x4C60B04: ompi_mpi_abort (ompi_mpi_abort.c:203)
==22675==    by 0x4C4B6AA: backend_fatal (errhandler_predefined.c:346)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Conditional jump or move depends on uninitialised value(s)
==22675==    at 0x4CF538E: ompi_rte_abort (rte_orte_module.c:77)
==22675==    by 0x4C60B04: ompi_mpi_abort (ompi_mpi_abort.c:203)
==22675==    by 0x4C4B6AA: backend_fatal (errhandler_predefined.c:346)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
==22675== Syscall param exit_group(status) contains uninitialised byte(s)
==22675==    at 0x327BCBCCF9: _Exit (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC3948A: __run_exit_handlers (in /usr/lib64/libc-2.18.so)
==22675==    by 0x327BC39514: exit (in /usr/lib64/libc-2.18.so)
==22675==    by 0x4FEF419: orte_ess_base_app_abort (ess_base_std_app.c:450)
==22675==    by 0x4CF53C5: ompi_rte_abort (rte_orte_module.c:81)
==22675==    by 0x4C60B04: ompi_mpi_abort (ompi_mpi_abort.c:203)
==22675==    by 0x4C4B6AA: backend_fatal (errhandler_predefined.c:346)
==22675==    by 0x4C4AB7C: ompi_mpi_errors_are_fatal_comm_handler
(errhandler_predefined.c:69)
==22675==    by 0x4C4A63E: ompi_errhandler_invoke (errhandler_invoke.c:53)
==22675==    by 0x4C81E81: PMPI_Comm_create_group (pcomm_create_group.c:79)
==22675==    by 0x4008FF: main (in /home/dalcinl/Devel/BUGS-MPI/openmpi/a.out)
==22675==
```
",1398793630,1398853687,major
4578,defect,hjelmn,dgoodell,Open MPI 1.8.4,assigned,,"Lisandro's ""Patch to fix valgrind warning""","From Lisandro: http://www.open-mpi.org/community/lists/devel/2014/04/14591.php
-----

Please review the attached patch,

```
==19533== Conditional jump or move depends on uninitialised value(s)
==19533==    at 0x140DAB78: component_select (osc_sm_component.c:352)
==19533==    by 0xD9BA0B2: ompi_osc_base_select (osc_base_init.c:73)
==19533==    by 0xD9314C1: ompi_win_allocate (win.c:182)
==19533==    by 0xD982C4E: PMPI_Win_allocate (pwin_allocate.c:79)
==19533==    by 0xD628887: __pyx_pw_6mpi4py_3MPI_3Win_11Allocate
(mpi4py.MPI.c:109170)
==19533==    by 0x38442E0BD3: PyEval_EvalFrameEx (in
/usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442E21EC: PyEval_EvalCodeEx (in
/usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442E22F1: PyEval_EvalCode (in
/usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442F20DB: PyImport_ExecCodeModuleEx (in
/usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442F2357: ??? (in /usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442F2FF0: ??? (in /usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442F323C: ??? (in /usr/lib64/libpython2.7.so.1.0)
==19533==
==19533== Conditional jump or move depends on uninitialised value(s)
==19533==    at 0x140DAB78: component_select (osc_sm_component.c:352)
==19533==    by 0xD9BA0B2: ompi_osc_base_select (osc_base_init.c:73)
==19533==    by 0xD93174D: ompi_win_allocate_shared (win.c:213)
==19533==    by 0xD982FD0: PMPI_Win_allocate_shared (pwin_allocate_shared.c:80)
==19533==    by 0xD62C727:
__pyx_pw_6mpi4py_3MPI_3Win_13Allocate_shared (mpi4py.MPI.c:109409)
==19533==    by 0x38442E0BD3: PyEval_EvalFrameEx (in
/usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442E21EC: PyEval_EvalCodeEx (in
/usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442E22F1: PyEval_EvalCode (in
/usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442F20DB: PyImport_ExecCodeModuleEx (in
/usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442F2357: ??? (in /usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442F2FF0: ??? (in /usr/lib64/libpython2.7.so.1.0)
==19533==    by 0x38442F323C: ??? (in /usr/lib64/libpython2.7.so.1.0)
```",1398793865,1398793933,minor
4674,defect,hjelmn,ggouaillardet,Open MPI 1.8.4,assigned,,btl/scif : MPI_Comm_spawn hangs,"from the ibm test suite :

```mpirun -np 2 --mca btl tcp,scif,self dynamic/intercomm_create```

hangs in MPI_Comm_spawn()

if the scif btl is removed, then it does not hang.

is the scif btl supposed to work ?
if no, should it discard itself ?

/* for example the sm btl does not seem to support this :

```mpirun -np 2 --mca btl sm,self dynamic/intercomm_create```

fails with an error message :

```At least one pair of MPI processes are unable to reach each other for MPI communications [...]```
*/",1400756751,1400934728,major
4693,defect,jsquyres,davidm,Open MPI 1.8.4,assigned,,packaging issue with linux spec file,"Currently if instructed to build separate runtime and devel packages, the linux spec file will accidentally put the libmpi_mpifh.so and libmpi_usempif08.so in the devel package rather than the runtime one.
",1401839852,1411091799,major
4709,defect,hjelmn,rolfv,Open MPI 1.9,new,,iallgather using coll ml is giving wrong answers,"I have noticed on the trunk that the ibm/collective iallgather and iallgather_in_place are getting wrong answers.  I pointed this out on the mailing list as well.

http://www.open-mpi.org/community/lists/devel/2014/06/14989.php

If we turn on off the allgather support in coll ml, then the test passes.  I do not see any problems with Open MPI 1.8.  This is only in the trunk.


[rvandevaart@drossetti-ivy2 collective]$ mpirun --mca coll ml,basic,libnbc,inter --mca btl self,sm,tcp -np 3 -host drossetti-ivy2,drossetti-ivy3  iallgather
[**ERROR**]: MPI_COMM_WORLD rank 0, file iallgather.c:77:
bad answer (0) at index 1 of 3 (should be 1)
[**ERROR**]: MPI_COMM_WORLD rank 1, file iallgather.c:77:
bad answer (0) at index 1 of 3 (should be 1)
[**ERROR**]: MPI_COMM_WORLD rank 2, file iallgather.c:77:
bad answer (0) at index 1 of 3 (should be 1)
--------------------------------------------------------------------------
MPI_ABORT was invoked on rank 2 in communicator MPI_COMM_WORLD 
with errorcode 1.

NOTE: invoking MPI_ABORT causes Open MPI to kill all MPI processes.
You may or may not see output from other processes, depending on
exactly when Open MPI kills them.
--------------------------------------------------------------------------
[rvandevaart@drossetti-ivy2 collective]$ mpirun --mca coll_ml_disable_allgather 1 --mca coll ml,basic,libnbc,inter --mca btl self,sm,tcp -np 3 -host drossetti-ivy2,drossetti-ivy3  iallgather
[rvandevaart@drossetti-ivy2 collective]$ 
",1402518971,1404230676,major
4767,enhancement,,jsquyres,Future,new,,statfs() on RHEL 6.5 lies about enfs (reports it as NFS),"On July 7, 2014, the nightly builds failed due to a failure in the test/util/opal_path_nfs test.  I noticed on the build machine, the following mount was present:

```
[9:20] jaguar:~/tmp % mount | grep dikim
encfs on /nfs/users/dikim/.passwords type fuse.encfs (rw,nosuid,nodev,default_permissions,user=dikim)
[9:20] jaguar:~/tmp % 
```

It looks like statfs() is lying about the type of filesystem for this mount.  Specifically:

```
[9:20] jaguar:~/tmp % cat foo.c
#include <stdio.h>
#include <sys/vfs.h>

int main()
{
    struct statfs buf;
    const char *file = ""/nfs/users/dikim/.passwords"";
    int rc = statfs(file, &buf);
    printf(""ret:%d, f type: 0x%x\n"", rc, buf.f_type);
    return 0;
}
[9:21] jaguar:~/tmp % gcc foo.c -o foo.x -g && ./foo.x
ret:0, f type: 0x6969
[9:21] jaguar:~/tmp % 
```

According to statfs(2) on RHEL 6.5, 0x6969 is the super magic value for NFS.  fuse/encfs is not listed.

I.e., I ''suspect'' that statfs() is confused about the filesystem type of this mount and just gives it an NFS value, especially since there's another mount on this machine:

```
[9:23] jaguar:~/tmp % mount | grep users
encfs on /nfs/users/dikim/.passwords type fuse.encfs (rw,nosuid,nodev,default_permissions,user=dikim)
deep-thought.osl.iu.edu:/home/users on /nfs/users type nfs (rw,nosuid,nodev,soft,intr,sloppy,addr=10.79.247.75)
[9:23] jaguar:~/tmp % 
```

So I don't know if there's really anything we can do about this -- if statfs() lies to us, I'm not sure what we can do...  But I figured I'd file this bug just to record what happened.",1404825859,1404826780,minor
4769,defect,regrant,bbenton,Open MPI 1.8.4,new,,Portals4/MTL fails various NAS Parallel Benchmark tests,"When running with Portals4/MTL, various tests from the NAS Parallel Benchmarks fail in MPI_Wait or MPI_Waitall with an internal error.  This is with r32154 on the 1.8 branch and building/running on CentOS6.5.


With my setup, the failures can be seen with bt.B.4, cg.B.4, and sp.B.4.  Here is a representative failure from cg.B.4:
```
[brad@dinar2c13 1.8]$ mpirun -np 4 ./cg.B.4


 NAS Parallel Benchmarks 2.3 -- CG Benchmark

 Size:      75000
 Iterations:    75
 Number of active processes:     4

   iteration           ||r||                 zeta
        1       0.22570593804977E-12    59.9994751578754
        2       0.87940525110205E-15    21.7627846142534
        3       0.91437860021792E-15    22.2876617043224
        4       0.94070151553213E-15    22.5230738188351
        5       0.95061921543782E-15    22.6275390653894
        6       0.95020110557135E-15    22.6740259189539
        7       0.96182780922821E-15    22.6949056826254
        8       0.95596074233319E-15    22.7044023166870
        9       0.95970296822520E-15    22.7087834345616
       10       0.96585915228054E-15    22.7108351397173
       11       0.96181371319440E-15    22.7118107121338
       12       0.96172939735102E-15    22.7122816240974
       13       0.96249111012209E-15    22.7125122663251
       14       0.95484515346749E-15    22.7126268007600
       15       0.95859112595530E-15    22.7126844161815
       16       0.95944617919119E-15    22.7127137461757
       17       0.95550237102011E-15    22.7127288401998
       18       0.95635771795123E-15    22.7127366848299
       19       0.95917386303274E-15    22.7127407981220
       20       0.95268979542345E-15    22.7127429721363
       21       0.95810825900668E-15    22.7127441294025
       22       0.95400990447020E-15    22.7127447493899
       23       0.95367097788352E-15    22.7127450834529
       24       0.95960112286270E-15    22.7127452643880
       25       0.95521595160553E-15    22.7127453628459
       26       0.95199057443662E-15    22.7127454166512
       27       0.95208372247816E-15    22.7127454461693
       28       0.95289804858272E-15    22.7127454624206
       29       0.96058618286659E-15    22.7127454713970
       30       0.95022456844079E-15    22.7127454763706
       31       0.95077106519748E-15    22.7127454791340
       32       0.95572706699156E-15    22.7127454806733
       33       0.95798346533471E-15    22.7127454815324
       34       0.95271350739035E-15    22.7127454820135
       35       0.95966736799946E-15    22.7127454822838
       36       0.95214511214537E-15    22.7127454824349
       37       0.95219895853123E-15    22.7127454825207
[dinar2c13:21072] *** An error occurred in MPI_Wait
[dinar2c13:21072] *** reported by process [228930682881,576179277326712833]
[dinar2c13:21072] *** on communicator MPI_COMM_WORLD
[dinar2c13:21072] *** MPI_ERR_INTERN: internal error
[dinar2c13:21072] *** MPI_ERRORS_ARE_FATAL (processes in this communicator will now abort,
[dinar2c13:21072] ***    and potentially your MPI job)
-------------------------------------------------------
Primary job  terminated normally, but 1 process returned
a non-zero exit code.. Per user-direction, the job has been aborted.
-------------------------------------------------------
--------------------------------------------------------------------------
mpirun detected that one or more processes exited with non-zero status, thus causing
the job to be terminated. The first process to do so was:

  Process name: [[19797,1],1]
  Exit code:    17
--------------------------------------------------------------------------

```
",1404831576,1404831576,critical
